source,target,weight,flow
"Afghanistan","China",0.00,18971.49
"Afghanistan","CzechRepublic",0.00,43.952
"Afghanistan","Germany",0.00,2294.685
"Afghanistan","India",0.00,1901.137
"Afghanistan","IranIslamicRepublic",0.00,269.794
"Afghanistan","Netherlands",0.00,23.015
"Afghanistan","Pakistan",0.00,7439.564
"Afghanistan","Romania",0.00,71.96
"Afghanistan","RussianFederation",0.00,841.908
"Afghanistan","Thailand",0.00,1096.008
"Afghanistan","Turkmenistan",0.00,2092.614
"Afghanistan","UnitedStates",0.00,5605.786
"Albania","Austria",0.00,1370.713
"Albania","Bulgaria",0.00,94.398
"Albania","Croatia",0.00,206.534
"Albania","Egypt",0.00,325.521
"Albania","France",0.00,1858.039
"Albania","Germany",0.00,5752.192
"Albania","Greece",0.00,4910.212
"Albania","Hungary",0.00,42.731
"Albania","Italy",0.00,17081.69
"Albania","Netherlands",0.00,2023.411
"Albania","SerbiaandMontenegro",0.00,707.189
"Albania","Slovenia",0.00,2063.542
"Albania","TFYRofMacedonia",0.00,2281.993
"Albania","Turkey",0.00,2317.269
"Albania","UnitedKingdom",0.00,50.614
"Albania","UnitedStates",0.00,2412.876
"Algeria","Austria",0.00,7486.554
"Algeria","Belgium",0.00,4304.923
"Algeria","Bulgaria",0.00,201.978
"Algeria","ChinaTaiwanProvince",0.00,35.256
"Algeria","France",0.00,49474.72
"Algeria","Germany",0.00,6099.975
"Algeria","Greece",0.00,785.715
"Algeria","Italy",0.00,6566.363
"Algeria","Lebanon",0.00,50.723
"Algeria","Morocco",0.00,17550.03
"Algeria","Niger",0.00,64.086
"Algeria","Poland",0.00,636.541
"Algeria","Portugal",0.00,11960.67
"Algeria","Romania",0.00,522.173
"Algeria","RussianFederation",0.00,9091.688
"Algeria","Spain",0.00,48487.26
"Algeria","Switzerland",0.00,2530.672
"Algeria","SyrianArabRepublic",0.00,14632.45
"Algeria","Tunisia",0.00,6365.149
"Algeria","Turkey",0.00,3530.906
"Algeria","UnitedArabEmirates",0.00,184.595
"Algeria","UnitedKingdom",0.00,1249.022
"Andorra","France",0.00,1126.804
"Andorra","Spain",0.00,10461.7
"Angola","France",0.00,1371.554
"Angola","Germany",0.00,1429.352
"Angola","Italy",0.00,1333.729
"Angola","Namibia",0.00,1062.641
"Angola","Netherlands",0.00,3514.699
"Angola","Portugal",0.00,2834.445
"Angola","SouthAfrica",0.00,4775.445
"Angola","Spain",0.00,522.653
"Angola","TanzaniaUnitedRepublic",0.00,122.202
"Angola","UnitedKingdom",0.00,936.908
"Anguilla","Ukraine",0.00,23.755
"Anguilla","Venezuela",0.00,175.566
"AntiguaandBarbuda","Bahamas",0.00,13.666
"AntiguaandBarbuda","Barbados",0.00,30.901
"AntiguaandBarbuda","Ireland",0.00,1144.037
"AntiguaandBarbuda","SaintKittsandNevis",0.00,5.416
"AntiguaandBarbuda","UnitedKingdom",0.00,711.849
"AntiguaandBarbuda","UnitedStates",0.00,4203.259
"Argentina","Australia",0.00,10823.1
"Argentina","Austria",0.00,379.01
"Argentina","Belgium",0.00,31185.72
"Argentina","Bolivia",0.00,23799.87
"Argentina","Brazil",0.02,317336.5
"Argentina","Canada",0.00,19379.22
"Argentina","Chile",0.01,85646.23
"Argentina","China",0.01,89497.62
"Argentina","ChinaHongKongSAR",0.00,48170.18
"Argentina","ChinaTaiwanProvince",0.00,25872.05
"Argentina","Colombia",0.00,31417.96
"Argentina","Congo",0.00,145.092
"Argentina","CostaRica",0.00,968.517
"Argentina","Cuba",0.00,1651.552
"Argentina","Denmark",0.00,1915.349
"Argentina","Ecuador",0.00,12662.8
"Argentina","Egypt",0.00,6272.953
"Argentina","Finland",0.00,10249.79
"Argentina","France",0.01,103596.9
"Argentina","Gabon",0.00,75.845
"Argentina","Germany",0.01,149740.1
"Argentina","Greece",0.00,33771
"Argentina","Guatemala",0.00,348.772
"Argentina","Hungary",0.00,167.266
"Argentina","India",0.00,17170.18
"Argentina","Indonesia2002",0.00,53664.83
"Argentina","IranIslamicRepublic",0.00,185.161
"Argentina","Ireland",0.00,1207.568
"Argentina","Israel",0.00,8522.777
"Argentina","Italy",0.01,139999.4
"Argentina","Japan",0.00,44505.68
"Argentina","KoreaRepublicof",0.00,3368.148
"Argentina","Lebanon",0.00,26.949
"Argentina","Malaysia",0.00,53400.02
"Argentina","Mexico",0.00,29850.66
"Argentina","Morocco",0.00,29230.72
"Argentina","Namibia",0.00,699.172
"Argentina","Netherlands",0.02,305346.3
"Argentina","Norway",0.00,10679.83
"Argentina","Pakistan",0.00,1504.633
"Argentina","Panama",0.00,36.806
"Argentina","Paraguay",0.00,67418.25
"Argentina","Peru",0.00,33545.64
"Argentina","Philippines",0.00,3331.135
"Argentina","Portugal",0.00,54272.35
"Argentina","Singapore",0.00,29158.47
"Argentina","SouthAfrica",0.00,39129.68
"Argentina","Spain",0.01,177739.8
"Argentina","SriLanka",0.00,3162.657
"Argentina","Sweden",0.00,123.713
"Argentina","Switzerland",0.00,6206.68
"Argentina","SyrianArabRepublic",0.00,28.686
"Argentina","Thailand",0.00,39295.3
"Argentina","Tunisia",0.00,188.75
"Argentina","Turkey",0.00,34174.48
"Argentina","Turkmenistan",0.00,68.329
"Argentina","UnitedKingdom",0.00,29294.37
"Argentina","UnitedStates",0.01,146207.2
"Argentina","Uruguay",0.00,36897.2
"Argentina","Venezuela",0.00,19130.39
