source,target,weight,flow
"Afghanistan","CzechRepublic",0.000005,380.433
"Afghanistan","Germany",0.000089,6954.825
"Afghanistan","Kenya",0.000002,166.94
"Afghanistan","Kyrgyzstan",0.000078,6055.994
"Afghanistan","Pakistan",0.003273,254571.5
"Afghanistan","Turkey",0.000009,692.1299
"Afghanistan","UnitedStates",0.000411,31977.88
"Albania","BosniaandHerzegovina",0.000000,34.45
"Albania","Bulgaria",0.000077,6012.339
"Albania","Croatia",0.000078,6057.208
"Albania","France",0.000014,1067.004
"Albania","Germany",0.000017,1308.834
"Albania","Greece",0.000826,64230.74
"Albania","Italy",0.000273,21269.14
"Albania","SerbiaandMontenegro",0.000027,2074.565
"Albania","Switzerland",0.000003,256.316
"Albania","TFYRofMacedonia",0.000011,863.709
"Albania","UnitedStates",0.000224,17450.57
"Algeria","Australia",0.001015,78926.59
"Algeria","Belgium",0.019988,1554595
"Algeria","Brazil",0.037518,2917981
"Algeria","Canada",0.029039,2258481
"Algeria","China",0.003515,273369.4
"Algeria","Denmark",0.000287,22297.4
"Algeria","Egypt",0.007162,557011.8
"Algeria","Finland",0.000439,34168.15
"Algeria","France",0.057687,4486598
"Algeria","Germany",0.016074,1250138
"Algeria","Greece",0.001257,97738.87
"Algeria","India",0.001584,123208.3
"Algeria","Italy",0.096637,7515895
"Algeria","Lebanon",0.000154,11969.07
"Algeria","Morocco",0.002923,227323.7
"Algeria","Netherlands",0.038599,3002067
"Algeria","Portugal",0.021253,1652974
"Algeria","Slovenia",0.000409,31801.46
"Algeria","SouthAfrica",0.000278,21645.27
"Algeria","Spain",0.064494,5016035
"Algeria","Switzerland",0.002936,228347
"Algeria","SyrianArabRepublic",0.000471,36664.01
"Algeria","Thailand",0.001951,151700.1
"Algeria","Tunisia",0.000976,75923.86
"Algeria","Turkey",0.021379,1662740
"Algeria","UnitedKingdom",0.008798,684252.6
"Algeria","UnitedStates",0.136307,1.06e+07
"Algeria","Venezuela",0.000049,3827.32
"AmericanSamoa","Australia",0.000052,4026.758
"AmericanSamoa","Fiji",0.000003,267.222
"Andorra","Spain",0.000964,75003.27
"Angola","Canada",0.003849,299340.3
"Angola","China",0.092214,7171915
"Angola","France",0.024730,1923363
"Angola","Gabon",0.000000,21.505
"Angola","Germany",0.001000,77758.34
"Angola","Italy",0.000978,76086.38
"Angola","Netherlands",0.001213,94362.93
"Angola","Norway",0.000003,262.768
"Angola","Portugal",0.000547,42562.85
"Angola","SouthAfrica",0.004222,328340.8
"Angola","Spain",0.009083,706457.8
"Angola","Turkey",0.000122,9463.616
"Angola","UnitedKingdom",0.000179,13915.5
"Angola","UnitedStates",0.123121,9575721
"Anguilla","UnitedStates",0.000025,1942.634
"AntiguaandBarbuda","Bahamas",0.000024,1897.792
"AntiguaandBarbuda","Barbados",0.000001,112.249
"AntiguaandBarbuda","BritishVirginIslands",0.000005,416.977
"AntiguaandBarbuda","Greece",0.000029,2280.654
"AntiguaandBarbuda","Mexico",0.000006,469.429
"AntiguaandBarbuda","Montserrat",0.000003,195.522
"AntiguaandBarbuda","Netherlands",0.000008,626.308
"AntiguaandBarbuda","NetherlandsAntilles",0.000058,4527.551
"AntiguaandBarbuda","SaintLucia",0.000001,91.427
"AntiguaandBarbuda","SaintVincentandGrenadines",0.000000,1.406
"AntiguaandBarbuda","TrinidadandTobago",0.000275,21423.15
"AntiguaandBarbuda","UnitedKingdom",0.000005,407.332
"AntiguaandBarbuda","UnitedStates",0.000745,57923.9
"AntiguaandBarbuda","Venezuela",0.000003,233.643
"Argentina","Armenia",0.000000,17.55
"Argentina","Belgium",0.000066,5157.298
"Argentina","Bolivia",0.004831,375711.1
"Argentina","Brazil",0.015234,1184835
"Argentina","Canada",0.000337,26216.39
"Argentina","Chile",0.030667,2385118
"Argentina","China",0.003085,239972
"Argentina","ChinaTaiwanProvince",0.000002,122.828
"Argentina","Colombia",0.000162,12581.93
"Argentina","Denmark",0.000000,15.662
"Argentina","Ecuador",0.000502,39012.31
"Argentina","ElSalvador",0.000338,26276.58
"Argentina","France",0.000277,21554.49
"Argentina","Germany",0.000093,7255.537
"Argentina","Guatemala",0.000472,36701.25
"Argentina","India",0.000889,69165.17
"Argentina","Japan",0.000011,852.482
"Argentina","Mexico",0.000778,60530.59
"Argentina","Netherlands",0.000644,50048.37
"Argentina","Nigeria",0.000316,24551.11
"Argentina","Paraguay",0.004415,343350.8
"Argentina","Peru",0.000182,14154.09
"Argentina","SouthAfrica",0.000281,21865.43
"Argentina","Spain",0.000123,9548.616
"Argentina","Turkey",0.000210,16327.67
"Argentina","UnitedKingdom",0.000042,3253.903
"Argentina","UnitedStates",0.031098,2418644
"Argentina","Uruguay",0.001354,105298.2
"Argentina","Venezuela",0.000261,20281.88
"Armenia","Finland",0.000000,1.181
"Armenia","Georgia",0.000212,16457.34
"Armenia","IranIslamicRepublic",0.000502,39052.58
"Armenia","RussianFederation",0.000046,3539.22
"Armenia","Ukraine",0.000143,11134.91
"Armenia","UnitedArabEmirates",0.000001,76.696
"Aruba","Brazil",0.006107,474942.5
"Aruba","Canada",0.000668,51967.62
"Aruba","Colombia",0.001766,137354.3
"Aruba","France",0.003307,257226.7
"Aruba","Mexico",0.018613,1447620
"Aruba","Netherlands",0.001004,78118.62
"Aruba","Romania",0.000067,5217.822
"Aruba","TrinidadandTobago",0.000317,24644.35
"Aruba","UnitedKingdom",0.000737,57356.58
"Aruba","UnitedStates",0.041684,3242002
"Australia","Belgium",0.003042,236594.4
"Australia","Brazil",0.004474,347964.2
"Australia","Bulgaria",0.000216,16778.73
"Australia","Canada",0.000046,3546.161
"Australia","China",0.011511,895250.1
"Australia","ChinaHongKongSAR",0.000619,48136.71
"Australia","ChinaTaiwanProvince",0.023576,1833602
"Australia","Colombia",0.000002,157.924
"Australia","Denmark",0.000106,8230.141
"Australia","Egypt",0.000271,21066.95
"Australia","Fiji",0.000242,18845.41
"Australia","Finland",0.000627,48789.25
"Australia","France",0.004767,370764.3
"Australia","Germany",0.002526,196437.3
"Australia","Greece",0.000005,388.647
"Australia","India",0.021922,1705009
"Australia","Indonesia",0.019065,1482787
"Australia","IranIslamicRepublic",0.000407,31674.61
"Australia","Ireland",0.000062,4843.408
"Australia","Israel",0.000563,43824.66
"Australia","Italy",0.003084,239850.2
"Australia","Japan",0.109738,8534844
"Australia","Kenya",0.000002,121.783
"Australia","Kiribati",0.000004,302.145
"Australia","KoreaRepublicof",0.041646,3239038
"Australia","Lebanon",0.000000,10.541
"Australia","Malaysia",0.025960,2019060
"Australia","Mexico",0.005137,399543.1
"Australia","Mongolia",0.000000,2.522
"Australia","Netherlands",0.008043,625528.4
"Australia","NewCaledonia",0.000558,43410.63
"Australia","NewZealand",0.011703,910199
"Australia","Nigeria",0.000144,11165.52
"Australia","PapuaNewGuinea",0.012673,985651.8
"Australia","Philippines",0.002662,207037.5
"Australia","Portugal",0.000001,65.43
"Australia","SaudiArabia",0.010957,852204.9
"Australia","Singapore",0.065812,5118524
"Australia","SolomonIslands",0.000042,3264.248
"Australia","SouthAfrica",0.003498,272070.9
"Australia","Spain",0.003591,279280.9
"Australia","SriLanka",0.000003,210.176
"Australia","Sweden",0.001855,144297.3
"Australia","Switzerland",0.000005,361.432
"Australia","TanzaniaUnitedRepublic",0.000002,121.68
"Australia","Thailand",0.006775,526931.8
"Australia","TimorLeste",0.000032,2456.568
"Australia","Turkey",0.001158,90051.14
"Australia","UnitedArabEmirates",0.002875,223635.2
"Australia","UnitedKingdom",0.006227,484265.7
"Australia","UnitedStates",0.005223,406207.9
"Australia","Vanuatu",0.000025,1974.196
"Australia","VietNam",0.029411,2287460
"Austria","Azerbaijan",0.001446,112497
"Austria","Belarus",0.000002,190.979
"Austria","Belgium",0.001655,128728.5
"Austria","BosniaandHerzegovina",0.000031,2380.968
"Austria","Bulgaria",0.000361,28061.54
"Austria","Canada",0.000001,62.563
"Austria","China",0.000247,19179.64
"Austria","Croatia",0.000565,43906.56
"Austria","CzechRepublic",0.010664,829376.5
"Austria","Denmark",0.000007,540.823
"Austria","Egypt",0.000001,39.994
"Austria","Estonia",0.000071,5538.98
"Austria","Finland",0.000002,189.432
"Austria","France",0.006438,500730.7
"Austria","Germany",0.077805,6051253
"Austria","Ghana",0.000000,1.689
"Austria","Greece",0.000234,18227.75
"Austria","Hungary",0.010927,849821.3
"Austria","Iceland",0.000003,206.831
"Austria","IranIslamicRepublic",0.002745,213497.6
"Austria","Ireland",0.000001,64.748
"Austria","Italy",0.006471,503298.5
"Austria","Japan",0.000001,77.047
"Austria","Kenya",0.000003,205.244
"Austria","KoreaRepublicof",0.000001,77.214
"Austria","Latvia",0.000007,564.885
"Austria","Libya",0.002524,196279.1
"Austria","Lithuania",0.000017,1320.671
"Austria","Luxembourg",0.000045,3505.296
"Austria","Netherlands",0.000705,54829.61
"Austria","Nigeria",0.006539,508608.2
